Time,Temperature,pH,Turbidity,DissolvedOxygen
04:17.8,26.29,8.1,17.32,4.31
04:18.2,26.29,8.1,17.32,4.31
04:18.5,26.29,8.1,17.32,4.31
04:18.9,26.29,8.1,17.32,4.31
04:19.3,26.29,8.1,17.32,4.31
04:19.6,26.29,8.1,17.32,4.31
04:20.0,26.29,8.1,17.32,4.31
04:20.3,26.29,8.1,17.32,4.31
04:20.7,26.29,8.1,17.32,4.31
04:21.1,26.29,8.1,17.32,4.31
04:21.4,26.29,8.1,17.32,4.31
04:21.8,26.29,8.1,17.32,4.31
04:22.2,26.29,8.1,17.32,4.31
04:22.5,26.29,8.1,17.32,4.31
04:22.9,26.29,8.1,17.32,4.31
04:23.3,26.29,8.1,17.32,4.31
04:23.6,26.29,8.1,17.32,4.31
04:24.0,26.29,8.1,17.32,4.31
04:24.4,26.29,8.1,17.32,4.31
04:24.7,26.29,8.1,17.32,4.31
04:25.1,26.29,8.1,17.32,4.31
04:25.5,26.29,8.1,17.32,4.31
04:25.8,26.29,8.1,17.32,4.31
04:26.2,26.29,8.1,17.32,4.31
04:26.6,26.29,8.1,17.32,4.31
04:26.9,26.29,8.1,17.32,4.31
04:27.3,26.29,8.1,17.32,4.31
04:27.7,26.29,8.1,17.32,4.31
04:28.0,26.29,8.1,17.32,4.31
04:28.4,26.29,8.1,17.32,4.31
04:28.7,26.29,8.1,17.32,4.31
04:29.1,26.29,8.1,17.32,4.31
04:29.5,26.29,8.1,17.32,4.31
04:29.8,26.29,8.1,17.32,4.31
04:30.2,26.29,8.1,17.32,4.31
04:30.6,26.29,8.1,17.32,4.31
04:30.9,26.29,8.1,17.32,4.31
04:31.3,26.29,8.1,17.32,4.31
04:31.7,26.29,8.1,17.32,4.31
04:32.0,26.29,8.1,17.32,4.31
04:32.4,26.29,8.1,17.32,4.31
04:32.8,26.29,8.1,17.32,4.31
04:33.1,26.29,8.1,17.32,4.31
04:33.5,26.29,8.1,17.32,4.31
04:33.8,26.29,8.1,17.32,4.31
04:34.2,26.29,8.1,17.32,4.31
04:34.5,26.29,8.1,17.32,4.31
04:34.9,26.29,8.1,17.32,4.31
04:35.3,26.29,8.1,17.32,4.31
04:35.7,26.29,8.1,17.32,4.31
04:36.0,26.29,8.1,17.32,4.31
04:36.4,26.29,8.1,17.32,4.31
04:36.8,26.29,8.1,17.32,4.31
04:37.2,26.29,8.1,17.32,4.31
04:37.5,26.29,8.1,17.32,4.31
04:37.9,26.29,8.1,17.32,4.31
04:38.2,26.29,8.1,17.32,4.31
04:38.6,26.29,8.1,17.32,4.31
04:39.0,26.29,8.1,17.32,4.31
04:39.3,26.29,8.1,17.32,4.31
04:39.7,26.29,8.1,17.32,4.31
04:40.1,26.29,8.1,17.32,4.31
04:40.4,26.29,8.1,17.32,4.31
04:40.8,26.29,8.1,17.32,4.31
04:41.2,26.29,8.1,17.32,4.31
04:41.5,26.29,8.1,17.32,4.31
04:41.9,26.29,8.1,17.32,4.31
04:42.3,26.29,8.1,17.32,4.31
04:42.6,26.29,8.1,17.32,4.31
04:43.0,26.29,8.1,17.32,4.31
04:43.4,26.29,8.1,17.32,4.31
04:43.7,26.29,8.1,17.32,4.31
04:44.0,26.29,8.1,17.32,4.31
04:44.4,26.29,8.1,17.32,4.31
04:44.7,26.29,8.1,17.32,4.31
04:45.1,26.29,8.1,17.32,4.31
04:45.5,26.29,8.1,17.32,4.31
04:45.8,26.29,8.1,17.32,4.31
04:46.2,26.29,8.1,17.32,4.31
04:46.5,26.29,8.1,17.32,4.31
04:46.9,26.29,8.1,17.32,4.31
04:47.3,26.29,8.1,17.32,4.31
04:47.6,26.29,8.1,17.32,4.31
04:48.0,26.29,8.1,17.32,4.31
04:48.4,26.29,8.1,17.32,4.31
04:48.7,26.29,8.1,17.32,4.31
04:49.1,26.29,8.1,17.32,4.31
04:49.5,26.29,8.1,17.32,4.31
04:49.8,26.29,8.1,17.32,4.31
04:50.2,26.29,8.1,17.32,4.31
04:50.6,26.29,8.1,17.32,4.31
04:50.8,26.29,8.1,17.32,4.31
04:51.2,26.29,8.1,17.32,4.31
04:51.6,26.29,8.1,17.32,4.31
04:51.9,26.29,8.1,17.32,4.31
04:52.3,26.29,8.1,17.32,4.31
04:52.7,26.29,8.1,17.32,4.31
04:53.0,26.29,8.1,17.32,4.31
04:53.4,26.29,8.1,17.32,4.31
04:53.8,26.29,8.1,17.32,4.31
04:54.0,26.29,8.1,17.32,4.31
04:54.4,26.29,8.1,17.32,4.31
04:54.7,26.29,8.1,17.32,4.31
04:55.1,26.29,8.1,17.32,4.31
04:55.5,26.29,8.1,17.32,4.31
04:55.8,26.29,8.1,17.32,4.31
04:56.2,26.29,8.1,17.32,4.31
04:56.5,26.29,8.1,17.32,4.31
04:56.9,26.29,8.1,17.32,4.31
04:57.3,26.29,8.1,17.32,4.31
04:57.7,26.29,8.1,17.32,4.31
04:58.0,26.29,8.1,17.32,4.31
04:58.4,26.29,8.1,17.32,4.31
04:58.7,26.29,8.1,17.32,4.31
04:59.1,26.29,8.1,17.32,4.31
04:59.4,26.29,8.1,17.32,4.31
04:59.9,26.29,8.1,17.32,4.31
05:00.2,26.29,8.1,17.32,4.31
05:00.5,26.29,8.1,17.32,4.31
05:00.9,26.29,8.1,17.32,4.31
05:01.3,26.29,8.1,17.32,4.31
05:01.6,26.29,8.1,17.32,4.31
05:02.0,26.29,8.1,17.32,4.31
05:02.4,26.29,8.1,17.32,4.31
05:02.7,26.29,8.1,17.32,4.31
05:03.1,26.29,8.1,17.32,4.31
05:03.5,26.29,8.1,17.32,4.31
05:03.8,26.29,8.1,17.32,4.31
05:04.2,26.29,8.1,17.32,4.31
05:04.6,26.29,8.1,17.32,4.31
05:04.9,26.29,8.1,17.32,4.31
05:05.3,26.29,8.1,17.32,4.31
05:05.7,26.29,8.1,17.32,4.31
05:06.0,26.29,8.1,17.32,4.31
05:06.4,26.29,8.1,17.32,4.31
05:06.7,26.29,8.1,17.32,4.31
05:07.1,26.29,8.1,17.32,4.31
05:07.5,26.29,8.1,17.32,4.31
05:07.7,26.29,8.1,17.32,4.31
05:08.1,26.29,8.1,17.32,4.31
05:08.5,26.29,8.1,17.32,4.31
05:08.8,26.29,8.1,17.32,4.31
05:09.2,26.29,8.1,17.32,4.31
05:09.6,26.29,8.1,17.32,4.31
05:09.9,26.29,8.1,17.32,4.31
05:10.3,26.29,8.1,17.32,4.31
05:10.7,26.29,8.1,17.32,4.31
05:11.0,26.29,8.1,17.32,4.31
05:11.4,26.29,8.1,17.32,4.31
05:11.8,26.29,8.1,17.32,4.31
05:12.1,26.29,8.1,17.32,4.31
05:12.5,26.29,8.1,17.32,4.31
05:12.9,26.29,8.1,17.32,4.31
05:13.2,26.29,8.1,17.32,4.31
05:13.6,26.29,8.1,17.32,4.31
05:14.0,26.29,8.1,17.32,4.31
05:14.3,26.29,8.1,17.32,4.31
05:14.7,26.29,8.1,17.32,4.31
05:15.0,26.29,8.1,17.32,4.31
05:15.4,26.29,8.1,17.32,4.31
05:15.8,26.29,8.1,17.32,4.31
05:16.1,26.29,8.1,17.32,4.31
05:16.5,26.29,8.1,17.32,4.31
05:16.9,26.29,8.1,17.32,4.31
05:17.2,26.29,8.1,17.32,4.31
05:17.6,26.29,8.1,17.32,4.31
05:18.0,26.29,8.1,17.32,4.31
05:18.3,26.29,8.1,17.32,4.31
05:18.7,26.29,8.1,17.32,4.31
05:19.1,26.29,8.1,17.32,4.31
05:19.4,26.29,8.1,17.32,4.31
05:19.8,26.29,8.1,17.32,4.31
05:20.2,26.29,8.1,17.32,4.31
05:20.5,26.29,8.1,17.32,4.31
05:20.9,26.29,8.1,17.32,4.31
05:21.3,26.29,8.1,17.32,4.31
05:21.6,26.29,8.1,17.32,4.31
05:22.0,26.29,8.1,17.32,4.31
05:22.4,26.29,8.1,17.32,4.31
05:22.7,26.29,8.1,17.32,4.31
05:23.1,26.29,8.1,17.32,4.31
05:23.4,26.29,8.1,17.32,4.31
05:23.8,26.29,8.1,17.32,4.31
05:24.2,26.29,8.1,17.32,4.31
05:24.5,26.29,8.1,17.32,4.31
05:24.9,26.29,8.1,17.32,4.31
05:25.3,26.29,8.1,17.32,4.31
05:25.6,26.29,8.1,17.32,4.31
05:26.0,26.29,8.1,17.32,4.31
05:26.3,26.29,8.1,17.32,4.31
05:26.7,26.29,8.1,17.32,4.31
05:27.1,26.29,8.1,17.32,4.31
05:27.4,26.29,8.1,17.32,4.31
05:27.8,26.29,8.1,17.32,4.31
05:28.1,26.29,8.1,17.32,4.31
05:28.5,26.29,8.1,17.32,4.31
05:28.9,26.29,8.1,17.32,4.31
05:29.2,26.29,8.1,17.32,4.31
05:29.6,26.29,8.1,17.32,4.31
05:29.9,26.29,8.1,17.32,4.31
05:30.2,26.29,8.1,17.32,4.31
05:30.6,26.29,8.1,17.32,4.31
05:31.0,26.29,8.1,17.32,4.31
05:31.3,26.29,8.1,17.32,4.31
05:31.7,26.29,8.1,17.32,4.31
05:32.1,26.29,8.1,17.32,4.31
05:32.4,26.29,8.1,17.32,4.31
05:32.8,26.29,8.1,17.32,4.31
05:33.2,26.29,8.1,17.32,4.31
05:33.5,26.29,8.1,17.32,4.31
05:33.9,26.29,8.1,17.32,4.31
05:34.3,26.29,8.1,17.32,4.31
05:34.6,26.29,8.1,17.32,4.31
05:34.9,26.29,8.1,17.32,4.31
05:35.3,26.29,8.1,17.32,4.31
05:35.6,26.29,8.1,17.32,4.31
05:36.0,26.29,8.1,17.32,4.31
05:36.3,26.29,8.1,17.32,4.31
05:36.7,26.29,8.1,17.32,4.31
05:37.1,26.29,8.1,17.32,4.31
05:37.4,26.29,8.1,17.32,4.31
05:37.8,26.29,8.1,17.32,4.31
05:38.2,26.29,8.1,17.32,4.31
05:38.5,26.29,8.1,17.32,4.31
05:38.9,26.29,8.1,17.32,4.31
05:39.3,26.29,8.1,17.32,4.31
05:39.6,26.29,8.1,17.32,4.31
05:40.0,26.29,8.1,17.32,4.31
05:40.4,26.29,8.1,17.32,4.31
05:40.7,26.29,8.1,17.32,4.31
05:41.1,26.29,8.1,17.32,4.31
05:41.5,26.29,8.1,17.32,4.31
05:41.8,26.29,8.1,17.32,4.31
05:42.2,26.29,8.1,17.32,4.31
05:42.5,26.29,8.1,17.32,4.31
05:42.9,26.29,8.1,17.32,4.31
05:43.2,26.29,8.1,17.32,4.31
05:43.6,26.29,8.1,17.32,4.31
05:44.0,26.29,8.1,17.32,4.31
05:44.3,26.29,8.1,17.32,4.31
05:44.7,26.29,8.1,17.32,4.31
05:45.1,26.29,8.1,17.32,4.31
05:45.4,26.29,8.1,17.32,4.31
05:45.8,26.29,8.1,17.32,4.31
05:46.2,26.29,8.1,17.32,4.31
05:46.5,26.29,8.1,17.32,4.31
05:46.9,26.29,8.1,17.32,4.31
05:47.3,26.29,8.1,17.32,4.31
05:47.6,26.29,8.1,17.32,4.31
05:48.0,26.29,8.1,17.32,4.31
05:48.4,26.29,8.1,17.32,4.31
05:48.7,26.29,8.1,17.32,4.31
05:49.1,26.29,8.1,17.32,4.31
05:49.4,26.29,8.1,17.32,4.31
05:49.7,26.29,8.1,17.32,4.31
05:50.1,26.29,8.1,17.32,4.31
05:50.4,26.29,8.1,17.32,4.31
05:50.8,26.29,8.1,17.32,4.31
05:51.2,26.29,8.1,17.32,4.31
05:51.5,26.29,8.1,17.32,4.31
05:51.9,26.29,8.1,17.32,4.31
05:52.3,26.29,8.1,17.32,4.31
05:52.6,26.29,8.1,17.32,4.31
05:53.0,26.29,8.1,17.32,4.31
05:53.4,26.29,8.1,17.32,4.31
05:53.7,26.29,8.1,17.32,4.31
05:54.1,26.29,8.1,17.32,4.31
05:54.5,26.29,8.1,17.32,4.31
05:54.8,26.29,8.1,17.32,4.31
05:55.2,26.29,8.1,17.32,4.31
05:55.6,26.29,8.1,17.32,4.31
05:55.9,26.29,8.1,17.32,4.31
05:56.3,26.29,8.1,17.32,4.31
05:56.7,26.29,8.1,17.32,4.31
05:57.0,26.29,8.1,17.32,4.31
05:57.4,26.29,8.1,17.32,4.31
05:57.7,26.29,8.1,17.32,4.31
05:58.1,26.29,8.1,17.32,4.31
05:58.5,26.29,8.1,17.32,4.31
05:58.8,26.29,8.1,17.32,4.31
05:59.2,26.29,8.1,17.32,4.31
05:59.6,26.29,8.1,17.32,4.31
05:59.9,26.29,8.1,17.32,4.31
06:00.3,26.29,8.1,17.32,4.31
06:00.7,26.29,8.1,17.32,4.31
06:01.0,26.29,8.1,17.32,4.31
06:01.4,26.29,8.1,17.32,4.31
06:01.8,26.29,8.1,17.32,4.31
06:02.1,26.29,8.1,17.32,4.31
06:02.5,26.29,8.1,17.32,4.31
06:02.9,26.29,8.1,17.32,4.31
06:03.2,26.29,8.1,17.32,4.31
06:03.6,26.29,8.1,17.32,4.31
06:04.0,26.29,8.1,17.32,4.31
06:04.3,26.29,8.1,17.32,4.31
06:04.7,26.29,8.1,17.32,4.31
06:05.1,26.29,8.1,17.32,4.31
06:05.4,26.29,8.1,17.32,4.31
06:05.8,26.29,8.1,17.32,4.31
06:06.1,26.29,8.1,17.32,4.31
06:06.5,26.29,8.1,17.32,4.31
06:06.9,26.29,8.1,17.32,4.31
06:07.1,26.29,8.1,17.32,4.31
06:07.5,26.29,8.1,17.32,4.31
06:07.9,26.29,8.1,17.32,4.31
06:08.2,26.29,8.1,17.32,4.31
06:08.6,26.29,8.1,17.32,4.31
06:09.0,26.29,8.1,17.32,4.31
06:09.3,26.29,8.1,17.32,4.31
06:09.7,26.29,8.1,17.32,4.31
06:10.1,26.29,8.1,17.32,4.31
06:10.4,26.29,8.1,17.32,4.31
06:10.8,26.29,8.1,17.32,4.31
06:11.2,26.29,8.1,17.32,4.31
06:11.5,26.29,8.1,17.32,4.31
06:11.9,26.29,8.1,17.32,4.31
06:12.3,26.29,8.1,17.32,4.31
06:12.6,26.29,8.1,17.32,4.31
06:13.0,26.29,8.1,17.32,4.31
06:13.4,26.29,8.1,17.32,4.31
06:13.7,26.29,8.1,17.32,4.31
06:14.1,26.29,8.1,17.32,4.31
06:14.4,26.29,8.1,17.32,4.31
06:14.8,26.29,8.1,17.32,4.31
06:15.2,26.29,8.1,17.32,4.31
06:15.5,26.29,8.1,17.32,4.31
06:15.9,26.29,8.1,17.32,4.31
06:16.3,26.29,8.1,17.32,4.31
06:16.6,26.29,8.1,17.32,4.31
06:17.0,26.29,8.1,17.32,4.31
06:17.3,26.29,8.1,17.32,4.31
06:17.7,26.29,8.1,17.32,4.31
06:18.1,26.29,8.1,17.32,4.31
06:18.4,26.29,8.1,17.32,4.31
06:18.8,26.29,8.1,17.32,4.31
06:19.1,26.29,8.1,17.32,4.31
06:19.5,26.29,8.1,17.32,4.31
06:19.9,26.29,8.1,17.32,4.31
06:20.1,26.29,8.1,17.32,4.31
06:20.5,26.29,8.1,17.32,4.31
06:20.9,26.29,8.1,17.32,4.31
06:21.2,26.29,8.1,17.32,4.31
06:21.6,26.29,8.1,17.32,4.31
06:22.0,26.29,8.1,17.32,4.31
06:22.3,26.29,8.1,17.32,4.31
06:22.7,26.29,8.1,17.32,4.31
06:23.1,26.29,8.1,17.32,4.31
06:23.4,26.29,8.1,17.32,4.31
06:23.8,26.29,8.1,17.32,4.31
06:24.2,26.29,8.1,17.32,4.31
06:24.5,26.29,8.1,17.32,4.31
06:24.9,26.29,8.1,17.32,4.31
06:25.3,26.29,8.1,17.32,4.31
06:25.6,26.29,8.1,17.32,4.31
06:26.0,26.29,8.1,17.32,4.31
06:26.4,26.29,8.1,17.32,4.31
06:26.7,26.29,8.1,17.32,4.31
06:27.0,26.29,8.1,17.32,4.31
06:27.3,26.29,8.1,17.32,4.31
06:27.7,26.29,8.1,17.32,4.31
06:28.1,26.29,8.1,17.32,4.31
06:28.4,26.29,8.1,17.32,4.31
06:28.8,26.29,8.1,17.32,4.31
06:29.2,26.29,8.1,17.32,4.31
06:29.5,26.29,8.1,17.32,4.31
06:29.9,26.29,8.1,17.32,4.31
06:30.3,26.29,8.1,17.32,4.31
06:30.6,26.29,8.1,17.32,4.31
06:31.0,26.29,8.1,17.32,4.31
06:31.4,26.29,8.1,17.32,4.31
06:31.7,26.29,8.1,17.32,4.31
06:32.1,26.29,8.1,17.32,4.31
06:32.5,26.29,8.1,17.32,4.31
06:32.8,26.29,8.1,17.32,4.31
06:33.2,26.29,8.1,17.32,4.31
06:33.6,26.29,8.1,17.32,4.31
06:33.9,26.29,8.1,17.32,4.31
06:34.3,26.29,8.1,17.32,4.31
06:34.7,26.29,8.1,17.32,4.31
06:35.0,26.29,8.1,17.32,4.31
06:35.4,26.29,8.1,17.32,4.31
06:35.7,26.29,8.1,17.32,4.31
06:36.1,26.29,8.1,17.32,4.31
06:36.5,26.29,8.1,17.32,4.31
06:36.8,26.29,8.1,17.32,4.31
06:37.2,26.29,8.1,17.32,4.31
06:37.6,26.29,8.1,17.32,4.31
06:37.9,26.29,8.1,17.32,4.31
06:38.3,26.29,8.1,17.32,4.31
06:38.7,26.29,8.1,17.32,4.31
06:39.0,26.29,8.1,17.32,4.31
06:39.4,26.29,8.1,17.32,4.31
06:39.8,26.29,8.1,17.32,4.31
06:40.1,26.29,8.1,17.32,4.31
06:40.5,26.29,8.1,17.32,4.31
06:40.9,26.29,8.1,17.32,4.31
06:41.2,26.29,8.1,17.32,4.31
06:41.6,26.29,8.1,17.32,4.31
06:42.0,26.29,8.1,17.32,4.31
06:42.3,26.29,8.1,17.32,4.31
06:42.7,26.29,8.1,17.32,4.31
06:43.1,26.29,8.1,17.32,4.31
06:43.4,26.29,8.1,17.32,4.31
06:43.8,26.29,8.1,17.32,4.31
06:44.1,26.29,8.1,17.32,4.31
06:44.5,26.29,8.1,17.32,4.31
06:44.9,26.29,8.1,17.32,4.31
06:45.2,26.29,8.1,17.32,4.31
06:45.6,26.29,8.1,17.32,4.31
06:46.0,26.29,8.1,17.32,4.31
06:46.3,26.29,8.1,17.32,4.31
06:46.7,26.29,8.1,17.32,4.31
06:47.1,26.29,8.1,17.32,4.31
06:47.4,26.29,8.1,17.32,4.31
06:47.8,26.29,8.1,17.32,4.31
06:48.2,26.29,8.1,17.32,4.31
06:48.5,26.29,8.1,17.32,4.31
06:48.9,26.29,8.1,17.32,4.31
06:49.3,26.29,8.1,17.32,4.31
06:49.6,26.29,8.1,17.32,4.31
06:50.0,26.29,8.1,17.32,4.31
06:50.4,26.29,8.1,17.32,4.31
06:50.7,26.29,8.1,17.32,4.31
06:51.1,26.29,8.1,17.32,4.31
06:51.5,26.29,8.1,17.32,4.31
06:51.8,26.29,8.1,17.32,4.31
06:52.2,26.29,8.1,17.32,4.31
06:52.5,26.29,8.1,17.32,4.31
06:52.9,26.29,8.1,17.32,4.31
06:53.3,26.29,8.1,17.32,4.31
06:53.6,26.29,8.1,17.32,4.31
06:54.0,26.29,8.1,17.32,4.31
06:54.4,26.29,8.1,17.32,4.31
06:54.7,26.29,8.1,17.32,4.31
06:55.1,26.29,8.1,17.32,4.31
06:55.5,26.29,8.1,17.32,4.31
06:55.8,26.29,8.1,17.32,4.31
06:56.2,26.29,8.1,17.32,4.31
06:56.6,26.29,8.1,17.32,4.31
06:56.9,26.29,8.1,17.32,4.31
06:57.3,26.29,8.1,17.32,4.31
06:57.7,26.29,8.1,17.32,4.31
06:58.0,26.29,8.1,17.32,4.31
06:58.4,26.29,8.1,17.32,4.31
06:58.8,26.29,8.1,17.32,4.31
06:59.1,26.29,8.1,17.32,4.31
06:59.5,26.29,8.1,17.32,4.31
06:59.9,26.29,8.1,17.32,4.31
07:00.2,26.29,8.1,17.32,4.31
07:00.6,26.29,8.1,17.32,4.31
07:00.9,26.29,8.1,17.32,4.31
07:01.3,26.29,8.1,17.32,4.31
07:01.7,26.29,8.1,17.32,4.31
07:02.0,26.29,8.1,17.32,4.31
07:02.4,26.29,8.1,17.32,4.31
07:02.8,26.29,8.1,17.32,4.31
07:03.1,26.29,8.1,17.32,4.31
07:03.5,26.29,8.1,17.32,4.31
07:03.9,26.29,8.1,17.32,4.31
07:04.2,26.29,8.1,17.32,4.31
07:04.6,26.29,8.1,17.32,4.31
07:05.0,26.29,8.1,17.32,4.31
07:05.3,26.29,8.1,17.32,4.31
07:05.7,26.29,8.1,17.32,4.31
07:06.1,26.29,8.1,17.32,4.31
07:06.4,26.29,8.1,17.32,4.31
07:06.8,26.29,8.1,17.32,4.31
07:07.2,26.29,8.1,17.32,4.31
07:07.5,26.29,8.1,17.32,4.31
07:07.9,26.29,8.1,17.32,4.31
07:08.3,26.29,8.1,17.32,4.31
07:08.6,26.29,8.1,17.32,4.31
07:09.0,26.29,8.1,17.32,4.31
07:09.3,26.29,8.1,17.32,4.31
07:09.7,26.29,8.1,17.32,4.31
07:10.1,26.29,8.1,17.32,4.31
07:10.4,26.29,8.1,17.32,4.31
07:10.8,26.29,8.1,17.32,4.31
07:11.2,26.29,8.1,17.32,4.31
07:11.5,26.29,8.1,17.32,4.31
07:11.9,26.29,8.1,17.32,4.31
07:12.3,26.29,8.1,17.32,4.31
07:12.5,26.29,8.1,17.32,4.31
07:12.9,26.29,8.1,17.32,4.31
07:13.3,26.29,8.1,17.32,4.31
07:13.6,26.29,8.1,17.32,4.31
07:14.0,26.29,8.1,17.32,4.31
07:14.4,26.29,8.1,17.32,4.31
07:14.7,26.29,8.1,17.32,4.31
07:15.1,26.29,8.1,17.32,4.31
07:15.5,26.29,8.1,17.32,4.31
07:15.8,26.29,8.1,17.32,4.31
07:16.2,26.29,8.1,17.32,4.31
07:16.6,26.29,8.1,17.32,4.31
07:16.9,26.29,8.1,17.32,4.31
07:17.3,26.29,8.1,17.32,4.31
07:17.6,26.29,8.1,17.32,4.31
07:18.0,26.29,8.1,17.32,4.31
07:18.4,26.29,8.1,17.32,4.31
07:18.7,26.29,8.1,17.32,4.31
07:19.1,26.29,8.1,17.32,4.31
07:19.4,26.29,8.1,17.32,4.31
07:19.8,26.29,8.1,17.32,4.31
07:20.2,26.29,8.1,17.32,4.31
07:20.5,26.29,8.1,17.32,4.31
07:20.9,26.29,8.1,17.32,4.31
07:21.3,26.29,8.1,17.32,4.31
07:21.6,26.29,8.1,17.32,4.31
07:22.0,26.29,8.1,17.32,4.31
07:22.3,26.29,8.1,17.32,4.31
07:22.7,26.29,8.1,17.32,4.31
07:23.1,26.29,8.1,17.32,4.31
07:23.4,26.29,8.1,17.32,4.31
07:23.8,26.29,8.1,17.32,4.31
07:24.2,26.29,8.1,17.32,4.31
07:24.5,26.29,8.1,17.32,4.31
07:24.9,26.29,8.1,17.32,4.31
07:25.3,26.29,8.1,17.32,4.31
07:25.6,26.29,8.1,17.32,4.31
07:26.0,26.29,8.1,17.32,4.31
07:26.4,26.29,8.1,17.32,4.31
07:26.7,26.29,8.1,17.32,4.31
07:27.1,26.29,8.1,17.32,4.31
07:27.5,26.29,8.1,17.32,4.31
07:27.8,26.29,8.1,17.32,4.31
07:28.2,26.29,8.1,17.32,4.31
07:28.6,26.29,8.1,17.32,4.31
07:28.9,26.29,8.1,17.32,4.31
07:29.3,26.29,8.1,17.32,4.31
07:29.7,26.29,8.1,17.32,4.31
07:30.0,26.29,8.1,17.32,4.31
07:30.4,26.29,8.1,17.32,4.31
07:30.7,26.29,8.1,17.32,4.31
07:31.1,26.29,8.1,17.32,4.31
07:31.5,26.29,8.1,17.32,4.31
07:31.8,26.29,8.1,17.32,4.31
07:32.2,26.29,8.1,17.32,4.31
07:32.6,26.29,8.1,17.32,4.31
07:32.9,26.29,8.1,17.32,4.31
07:33.3,26.29,8.1,17.32,4.31
07:33.7,26.29,8.1,17.32,4.31
07:34.0,26.29,8.1,17.32,4.31
07:34.4,26.29,8.1,17.32,4.31
07:34.8,26.29,8.1,17.32,4.31
07:35.1,26.29,8.1,17.32,4.31
07:35.5,26.29,8.1,17.32,4.31
07:35.9,26.29,8.1,17.32,4.31
07:36.1,26.29,8.1,17.32,4.31
07:36.4,26.29,8.1,17.32,4.31
07:36.8,26.29,8.1,17.32,4.31
07:37.1,26.29,8.1,17.32,4.31
07:37.5,26.29,8.1,17.32,4.31
07:37.9,26.29,8.1,17.32,4.31
07:38.2,26.29,8.1,17.32,4.31
07:38.6,26.29,8.1,17.32,4.31
07:38.9,26.29,8.1,17.32,4.31
07:39.3,26.29,8.1,17.32,4.31
07:39.7,26.29,8.1,17.32,4.31
07:40.0,26.29,8.1,17.32,4.31
07:40.4,26.29,8.1,17.32,4.31
07:40.8,26.29,8.1,17.32,4.31
07:41.1,26.29,8.1,17.32,4.31
07:41.5,26.29,8.1,17.32,4.31
07:41.9,26.29,8.1,17.32,4.31
07:42.2,26.29,8.1,17.32,4.31
07:42.6,26.29,8.1,17.32,4.31
07:43.0,26.29,8.1,17.32,4.31
07:43.3,26.29,8.1,17.32,4.31
07:43.7,26.29,8.1,17.32,4.31
07:44.1,26.29,8.1,17.32,4.31
07:44.4,26.29,8.1,17.32,4.31
07:44.8,26.29,8.1,17.32,4.31
07:45.2,26.29,8.1,17.32,4.31
07:45.5,26.29,8.1,17.32,4.31
07:45.9,26.29,8.1,17.32,4.31
07:46.2,26.29,8.1,17.32,4.31
07:46.6,26.29,8.1,17.32,4.31
07:47.0,26.29,8.1,17.32,4.31
07:47.3,26.29,8.1,17.32,4.31
07:47.7,26.29,8.1,17.32,4.31
07:48.1,26.29,8.1,17.32,4.31
07:48.4,26.29,8.1,17.32,4.31
07:48.8,26.29,8.1,17.32,4.31
07:49.2,26.29,8.1,17.32,4.31
07:49.5,26.29,8.1,17.32,4.31
07:49.9,26.29,8.1,17.32,4.31
07:50.3,26.29,8.1,17.32,4.31
07:50.6,26.29,8.1,17.32,4.31
07:51.0,26.29,8.1,17.32,4.31
07:51.4,26.29,8.1,17.32,4.31
07:51.7,26.29,8.1,17.32,4.31
07:52.1,26.29,8.1,17.32,4.31
07:52.5,26.29,8.1,17.32,4.31
07:52.8,26.29,8.1,17.32,4.31
07:53.2,26.29,8.1,17.32,4.31
07:53.6,26.29,8.1,17.32,4.31
07:53.9,26.29,8.1,17.32,4.31
07:54.3,26.29,8.1,17.32,4.31
07:54.6,26.29,8.1,17.32,4.31
07:55.0,26.29,8.1,17.32,4.31
07:55.4,26.29,8.1,17.32,4.31
07:55.7,26.29,8.1,17.32,4.31
07:56.1,26.29,8.1,17.32,4.31
07:56.5,26.29,8.1,17.32,4.31
07:56.8,26.29,8.1,17.32,4.31
07:57.2,26.29,8.1,17.32,4.31
07:57.5,26.29,8.1,17.32,4.31
07:57.9,26.29,8.1,17.32,4.31
07:58.3,26.29,8.1,17.32,4.31
07:58.6,26.29,8.1,17.32,4.31
07:58.9,26.29,8.1,17.32,4.31
07:59.3,26.29,8.1,17.32,4.31
07:59.6,26.29,8.1,17.32,4.31
08:00.0,26.29,8.1,17.32,4.31
08:00.3,26.29,8.1,17.32,4.31
08:00.7,26.29,8.1,17.32,4.31
08:01.1,26.29,8.1,17.32,4.31
08:01.4,26.29,8.1,17.32,4.31
08:01.8,26.29,8.1,17.32,4.31
08:02.2,26.29,8.1,17.32,4.31
08:02.5,26.29,8.1,17.32,4.31
08:02.9,26.29,8.1,17.32,4.31
08:03.3,26.29,8.1,17.32,4.31
08:03.6,26.29,8.1,17.32,4.31
08:04.0,26.29,8.1,17.32,4.31
08:04.4,26.29,8.1,17.32,4.31
08:04.7,26.29,8.1,17.32,4.31
08:05.1,26.29,8.1,17.32,4.31
08:05.5,26.29,8.1,17.32,4.31
08:05.8,26.29,8.1,17.32,4.31
08:06.2,26.29,8.1,17.32,4.31
08:06.6,26.29,8.1,17.32,4.31
08:06.8,26.29,8.1,17.32,4.31
08:07.2,26.29,8.1,17.32,4.31
08:07.6,26.29,8.1,17.32,4.31
