Time,Temperature,pH,Turbidity,DissolvedOxygen
2023-03-07 20:35:45.949170,25.98,6.51,401.88,16.56
2023-03-07 20:35:45.994153,25.06,6.33,317.69,16.24
2023-03-07 20:35:46.035863,25.53,6.97,314.40,16.71
2023-03-07 20:35:46.076839,25.80,6.84,376.41,16.86
2023-03-07 20:35:46.119814,25.70,6.30,441.61,16.16
2023-03-07 20:35:46.163558,25.41,6.73,353.73,16.65
2023-03-07 20:35:46.208532,25.94,6.21,369.58,15.80
2023-03-07 20:35:46.248885,25.76,6.07,333.12,16.67
2023-03-07 20:35:46.292621,25.01,6.86,331.69,15.32
2023-03-07 20:35:46.332594,25.58,6.44,309.70,16.74
2023-03-07 20:35:46.374547,25.36,6.76,303.93,16.65
2023-03-07 20:35:46.417525,25.27,6.98,366.33,16.43
2023-03-07 20:35:46.461576,25.51,6.57,313.74,15.13
2023-03-07 20:35:46.504554,25.21,6.45,356.67,15.59
2023-03-07 20:35:46.545665,25.59,6.11,406.97,15.60
2023-03-07 20:35:46.589663,25.65,6.24,448.06,15.95
2023-03-07 20:35:46.630617,25.15,6.32,341.96,16.08
2023-03-07 20:35:46.674419,25.20,6.28,390.07,15.33
2023-03-07 20:35:46.724389,25.27,6.36,408.85,16.34
2023-03-07 20:35:46.775365,25.07,6.94,420.53,15.22
2023-03-07 20:35:46.817895,25.11,6.16,432.08,16.95
2023-03-07 20:35:46.861429,25.47,6.92,434.48,16.56
2023-03-07 20:35:46.913399,25.44,6.29,443.47,15.77
2023-03-07 20:35:46.957374,25.10,6.86,357.09,16.41
2023-03-07 20:35:46.997351,25.81,6.32,446.55,16.00
2023-03-07 20:35:47.041518,25.22,6.34,348.29,16.83
2023-03-07 20:35:47.083492,25.01,6.64,322.95,16.29
2023-03-07 20:35:47.128901,25.11,6.21,386.11,16.21
2023-03-07 20:35:47.171872,25.85,6.27,412.06,16.67
2023-03-07 20:35:47.215395,25.65,6.19,344.97,16.84
2023-03-07 20:35:47.258374,25.79,6.55,440.98,15.73
2023-03-07 20:35:47.298350,25.61,6.63,302.13,15.18
2023-03-07 20:35:47.341645,25.68,6.21,341.67,16.02
2023-03-07 20:35:47.382665,25.41,6.09,376.84,15.99
2023-03-07 20:35:47.429231,25.79,6.73,339.95,15.54
2023-03-07 20:35:47.472203,25.15,6.33,383.75,16.50
2023-03-07 20:35:47.515708,25.83,6.38,436.39,15.92
2023-03-07 20:35:47.563561,25.89,6.27,337.43,15.84
2023-03-07 20:35:47.606601,25.01,6.70,359.48,15.23
2023-03-07 20:35:47.649215,25.91,6.15,433.11,15.03
2023-03-07 20:35:47.695917,25.63,6.83,373.70,15.57
2023-03-07 20:35:47.737869,25.94,6.77,406.74,16.64
2023-03-07 20:35:47.779127,25.68,6.41,421.58,15.39
2023-03-07 20:35:47.822312,25.61,6.13,425.96,16.88
2023-03-07 20:35:47.863714,25.54,6.33,320.85,15.21
2023-03-07 20:35:47.909686,25.57,6.74,324.37,16.06
2023-03-07 20:35:47.950615,25.75,6.80,340.51,16.27
2023-03-07 20:35:47.994327,25.70,6.98,355.12,16.01
2023-03-07 20:35:48.035166,25.38,6.91,433.85,15.09
2023-03-07 20:35:48.080140,25.59,6.59,440.89,15.52
2023-03-07 20:35:48.124112,25.90,6.89,304.18,16.66
2023-03-07 20:35:48.164624,25.12,6.84,331.64,16.94
2023-03-07 20:35:48.208567,25.39,6.37,346.06,15.93
2023-03-07 20:35:48.250546,25.58,6.88,304.89,15.75
2023-03-07 20:35:48.293542,25.02,6.09,415.60,15.73
2023-03-07 20:35:48.333498,25.76,6.48,322.15,15.84
2023-03-07 20:35:48.377119,25.35,6.12,387.41,15.46
2023-03-07 20:35:48.418875,25.57,6.46,406.83,16.61
2023-03-07 20:35:48.460873,25.16,6.81,423.39,16.72
2023-03-07 20:35:48.502070,25.23,6.66,433.32,15.18
2023-03-07 20:35:48.545981,25.92,6.26,371.89,15.38
2023-03-07 20:35:48.587435,25.55,6.09,396.00,15.14
2023-03-07 20:35:48.629429,25.01,6.49,361.03,15.12
2023-03-07 20:35:48.670411,25.33,6.40,392.79,16.10
2023-03-07 20:35:48.712702,25.04,6.78,313.96,16.97
2023-03-07 20:35:48.754685,25.20,6.29,385.35,16.28
2023-03-07 20:35:48.795651,25.08,6.06,410.87,15.12
2023-03-07 20:35:48.839604,25.29,6.05,302.40,15.34
2023-03-07 20:35:48.881513,25.02,6.14,380.96,15.03
2023-03-07 20:35:48.931484,25.16,6.36,336.12,16.60
2023-03-07 20:35:48.978892,25.78,6.86,317.21,15.08
2023-03-07 20:35:49.021254,25.87,6.95,338.93,15.59
2023-03-07 20:35:49.063193,25.39,6.52,327.91,16.52
2023-03-07 20:35:49.107166,25.84,6.08,363.25,15.03
2023-03-07 20:35:49.148120,25.20,6.19,357.48,15.48
2023-03-07 20:35:49.191287,25.41,6.22,428.59,15.22
2023-03-07 20:35:49.233909,25.37,6.82,350.53,16.54
2023-03-07 20:35:49.277868,25.31,6.30,345.35,16.15
2023-03-07 20:35:49.318905,25.56,6.74,404.95,16.14
2023-03-07 20:35:49.361880,25.27,6.95,334.26,15.45
2023-03-07 20:35:49.402307,25.98,6.86,310.69,15.07
2023-03-07 20:35:49.444739,25.77,6.80,322.37,16.21
2023-03-07 20:35:49.484715,25.37,6.89,365.37,16.92
2023-03-07 20:35:49.527693,25.19,6.72,315.71,16.54
2023-03-07 20:35:49.567669,25.08,6.30,340.34,16.21
2023-03-07 20:35:49.609741,25.94,6.12,386.77,15.47
2023-03-07 20:35:49.651586,25.27,6.22,400.97,15.41
2023-03-07 20:35:49.694538,25.32,6.45,377.93,15.05
2023-03-07 20:35:49.734541,25.50,6.01,430.39,15.88
2023-03-07 20:35:49.776279,25.98,6.15,405.37,15.84
2023-03-07 20:35:49.818960,25.51,6.00,377.30,15.43
2023-03-07 20:35:49.860915,25.67,6.71,443.99,15.03
2023-03-07 20:35:49.911887,25.17,6.57,366.00,16.38
2023-03-07 20:35:49.952758,25.49,6.46,344.69,16.34
2023-03-07 20:35:49.996733,25.52,6.99,353.52,15.26
2023-03-07 20:35:50.036728,25.42,6.08,388.42,16.97
2023-03-07 20:35:50.080919,25.29,6.70,415.21,16.77
2023-03-07 20:35:50.126866,25.34,6.97,378.50,15.72
2023-03-07 20:35:50.166844,25.27,6.87,324.12,16.61
2023-03-07 20:35:50.210350,25.93,6.48,386.99,15.75
2023-03-07 20:35:50.252304,25.43,6.53,336.23,15.52
2023-03-07 20:35:50.295738,25.28,6.12,415.77,15.24
2023-03-07 20:35:50.335737,25.34,6.86,383.10,16.75
2023-03-07 20:35:50.381098,25.52,6.85,440.45,16.47
2023-03-07 20:35:50.423103,25.47,6.17,431.51,15.17
2023-03-07 20:35:50.464050,25.74,6.54,348.12,15.85
2023-03-07 20:35:50.505593,25.80,6.83,327.91,16.89
2023-03-07 20:35:50.549025,25.98,6.30,368.65,15.27
2023-03-07 20:35:50.591708,25.83,6.50,418.85,16.69
2023-03-07 20:35:50.631526,25.00,6.66,334.27,16.52
2023-03-07 20:35:50.679257,25.61,6.50,434.28,16.25
2023-03-07 20:35:50.720743,25.91,6.10,404.03,16.89
2023-03-07 20:35:50.764041,25.88,6.24,330.20,15.51
2023-03-07 20:35:50.806500,25.35,6.44,390.89,16.43
2023-03-07 20:35:50.848436,25.20,6.12,313.42,15.52
2023-03-07 20:35:50.897405,25.91,6.49,303.92,16.48
2023-03-07 20:35:50.946381,25.72,6.69,426.09,16.00
2023-03-07 20:35:50.987354,25.37,6.18,330.51,16.99
2023-03-07 20:35:51.063311,25.54,6.14,416.16,16.24
2023-03-07 20:35:51.121278,25.38,6.99,378.25,16.34
2023-03-07 20:35:51.171249,25.40,6.69,364.56,16.16
2023-03-07 20:35:51.215225,25.02,6.11,401.99,15.42
2023-03-07 20:35:51.260268,25.61,6.35,380.34,16.63
2023-03-07 20:35:51.302245,25.97,6.35,398.51,15.54
2023-03-07 20:35:51.345218,25.25,6.54,308.47,15.68
2023-03-07 20:35:51.386204,25.60,6.87,440.25,16.05
2023-03-07 20:35:51.427674,25.47,6.73,420.58,15.56
2023-03-07 20:35:51.470227,25.38,6.52,310.96,15.24
2023-03-07 20:35:51.512202,25.74,6.42,363.66,16.89
2023-03-07 20:35:51.554003,25.39,6.90,405.10,15.24
2023-03-07 20:35:51.599139,25.42,6.07,437.40,16.92
2023-03-07 20:35:51.644113,25.63,6.82,340.02,16.47
2023-03-07 20:35:51.687092,25.87,6.85,377.36,16.85
2023-03-07 20:35:51.733486,25.86,6.82,373.47,16.43
2023-03-07 20:35:51.777463,25.38,6.13,400.75,16.99
2023-03-07 20:35:51.817438,25.19,6.77,446.48,15.87
2023-03-07 20:35:51.861413,25.12,6.06,423.57,15.57
2023-03-07 20:35:51.911384,25.34,6.23,316.03,15.78
2023-03-07 20:35:51.952207,25.12,6.44,383.01,16.13
2023-03-07 20:35:51.995183,25.90,6.84,397.85,15.59
2023-03-07 20:35:52.036212,25.01,6.65,318.73,15.02
2023-03-07 20:35:52.079808,25.64,6.62,355.32,16.85
2023-03-07 20:35:52.120757,25.12,6.11,311.92,15.50
2023-03-07 20:35:52.162756,25.44,6.24,332.47,16.03
2023-03-07 20:35:52.202736,25.69,6.40,428.21,15.44
2023-03-07 20:35:52.246454,25.51,6.08,349.77,15.12
2023-03-07 20:35:52.287407,25.21,6.68,335.47,15.08
2023-03-07 20:35:52.329380,25.40,6.22,399.86,15.54
2023-03-07 20:35:52.370186,25.82,6.36,417.09,16.20
2023-03-07 20:35:52.413405,25.48,6.10,354.37,16.41
2023-03-07 20:35:52.454387,26.00,6.44,379.72,16.65
2023-03-07 20:35:52.496357,25.74,6.85,361.78,15.93
2023-03-07 20:35:52.535638,25.71,6.22,437.27,16.28
2023-03-07 20:35:52.580239,25.63,6.63,358.40,16.19
2023-03-07 20:35:52.621266,25.15,6.50,346.32,16.68
2023-03-07 20:35:52.664242,25.53,6.77,334.53,15.68
2023-03-07 20:35:52.704196,25.76,6.49,352.75,16.34
2023-03-07 20:35:52.745766,25.17,6.31,404.16,15.25
2023-03-07 20:35:52.786737,25.73,6.37,300.71,16.83
2023-03-07 20:35:52.829735,25.31,6.66,308.34,16.07
2023-03-07 20:35:52.871471,25.33,6.48,363.42,16.17
2023-03-07 20:35:52.922154,25.10,6.47,387.92,16.89
2023-03-07 20:35:52.966129,25.94,6.07,341.61,16.99
2023-03-07 20:35:53.008083,25.49,6.68,337.33,16.85
2023-03-07 20:35:53.050375,25.97,6.65,383.89,16.83
2023-03-07 20:35:53.094066,25.92,6.06,423.16,16.17
2023-03-07 20:35:53.135206,25.97,6.48,313.29,15.79
2023-03-07 20:35:53.178837,25.06,6.85,448.12,16.41
2023-03-07 20:35:53.224775,25.36,6.55,325.69,16.70
2023-03-07 20:35:53.268394,25.13,6.66,405.94,16.25
2023-03-07 20:35:53.310395,25.90,6.69,315.80,15.46
2023-03-07 20:35:53.351369,25.25,6.87,325.51,16.56
2023-03-07 20:35:53.395325,25.40,6.79,377.74,15.11
2023-03-07 20:35:53.437319,25.13,6.35,427.23,16.45
2023-03-07 20:35:53.480552,25.72,6.16,362.85,15.83
2023-03-07 20:35:53.522523,25.36,6.38,410.67,15.39
2023-03-07 20:35:53.566442,25.52,6.29,406.83,16.05
2023-03-07 20:35:53.606286,25.80,6.90,344.18,15.33
2023-03-07 20:35:53.649254,25.95,6.07,350.13,16.72
2023-03-07 20:35:53.690968,25.47,6.68,371.71,15.57
2023-03-07 20:35:53.734005,25.43,6.48,444.15,15.10
2023-03-07 20:35:53.775003,25.19,6.33,346.53,15.48
2023-03-07 20:35:53.815914,25.39,6.27,352.05,16.45
2023-03-07 20:35:53.857864,25.02,6.68,360.03,16.52
2023-03-07 20:35:53.902838,25.50,6.91,388.60,16.74
2023-03-07 20:35:53.950809,25.46,6.69,444.76,15.76
2023-03-07 20:35:53.992814,25.91,6.47,328.58,15.54
2023-03-07 20:35:54.034655,25.39,6.27,420.22,16.20
2023-03-07 20:35:54.075637,25.53,6.07,319.35,15.61
2023-03-07 20:35:54.118607,25.15,6.79,359.97,16.13
2023-03-07 20:35:54.160977,25.04,6.85,388.00,15.62
2023-03-07 20:35:54.200953,25.83,6.69,363.80,16.40
2023-03-07 20:35:54.241715,25.66,6.21,429.34,15.63
2023-03-07 20:35:54.290686,25.96,6.02,301.16,16.31
2023-03-07 20:35:54.332931,25.05,6.66,391.16,15.28
2023-03-07 20:35:54.373918,25.01,6.15,390.60,16.17
2023-03-07 20:35:54.416787,25.26,6.65,419.17,16.36
2023-03-07 20:35:54.458787,25.88,6.23,363.16,15.73
2023-03-07 20:35:54.500933,25.37,6.80,337.24,15.06
2023-03-07 20:35:54.541368,25.69,6.04,427.70,15.44
2023-03-07 20:35:54.584753,25.63,6.21,361.18,16.46
2023-03-07 20:35:54.624730,25.09,6.06,344.54,16.37
2023-03-07 20:35:54.668888,25.65,6.76,446.53,16.23
2023-03-07 20:35:54.716861,25.86,6.19,317.33,15.29
2023-03-07 20:35:54.757836,25.63,6.27,310.51,15.57
2023-03-07 20:35:54.802343,25.95,6.06,378.16,16.20
2023-03-07 20:35:54.842132,25.13,6.61,416.60,15.80
2023-03-07 20:35:54.884666,25.88,6.66,317.44,16.68
2023-03-07 20:35:54.932661,25.88,6.12,397.71,16.09
2023-03-07 20:35:54.974540,25.88,6.65,445.33,16.33
2023-03-07 20:35:55.024985,25.32,6.80,357.40,16.81
2023-03-07 20:35:55.073955,25.31,6.36,435.37,16.21
2023-03-07 20:35:55.121928,25.85,6.34,308.90,16.03
2023-03-07 20:35:55.168168,25.69,6.41,427.03,16.80
2023-03-07 20:35:55.208144,25.53,6.44,356.32,15.31
2023-03-07 20:35:55.252118,25.67,6.88,431.65,15.10
2023-03-07 20:35:55.295097,25.11,6.62,374.65,16.04
2023-03-07 20:35:55.337073,25.36,6.17,429.85,15.76
2023-03-07 20:35:55.379048,25.44,6.51,343.50,15.27
2023-03-07 20:35:55.420026,25.99,6.53,383.27,15.82
2023-03-07 20:35:55.463243,25.48,6.77,427.42,15.19
2023-03-07 20:35:55.505615,25.44,6.86,307.23,16.86
2023-03-07 20:35:55.549613,25.07,6.71,389.25,15.55
2023-03-07 20:35:55.588989,25.41,6.25,385.22,16.78
2023-03-07 20:35:55.632367,25.21,6.53,398.18,15.96
2023-03-07 20:35:55.674280,25.85,6.72,353.22,16.32
2023-03-07 20:35:55.717280,25.05,6.36,322.85,15.10
2023-03-07 20:35:55.758322,25.89,6.06,416.02,15.45
2023-03-07 20:35:55.801543,25.59,6.89,351.42,15.02
2023-03-07 20:35:55.842357,25.80,6.50,383.47,16.84
2023-03-07 20:35:55.885180,25.80,6.33,447.91,16.76
2023-03-07 20:35:55.936141,25.63,6.71,336.64,16.25
2023-03-07 20:35:55.980325,25.14,6.98,353.75,16.17
2023-03-07 20:35:56.021280,25.65,6.25,418.81,16.99
2023-03-07 20:35:56.062942,25.86,6.50,320.51,16.41
2023-03-07 20:35:56.105894,25.69,6.63,356.50,15.33
2023-03-07 20:35:56.147487,25.82,6.40,334.44,16.25
2023-03-07 20:35:56.190896,25.52,6.15,396.67,16.81
2023-03-07 20:35:56.233872,25.68,6.47,411.52,15.36
2023-03-07 20:35:56.273849,25.70,6.85,419.28,16.64
2023-03-07 20:35:56.317170,25.55,6.08,422.54,16.87
2023-03-07 20:35:56.358483,25.66,6.69,386.15,15.08
2023-03-07 20:35:56.400479,25.97,6.82,332.92,15.27
2023-03-07 20:35:56.441434,25.92,6.58,313.78,15.98
2023-03-07 20:35:56.487100,25.63,6.72,311.34,16.94
2023-03-07 20:35:56.527077,25.69,6.58,439.36,16.39
2023-03-07 20:35:56.570051,25.56,6.16,375.58,15.82
2023-03-07 20:35:56.612055,25.20,6.75,438.21,16.86
2023-03-07 20:35:56.654196,25.40,6.20,343.50,15.35
2023-03-07 20:35:56.698174,25.26,6.57,301.56,15.42
2023-03-07 20:35:56.738149,25.99,6.30,397.09,15.62
2023-03-07 20:35:56.782123,25.24,6.83,374.10,15.16
2023-03-07 20:35:56.823101,25.05,6.77,348.64,15.15
2023-03-07 20:35:56.867058,25.08,6.54,322.99,16.38
2023-03-07 20:35:56.913030,25.95,6.85,384.34,15.80
2023-03-07 20:35:56.958535,25.71,6.67,387.66,15.75
2023-03-07 20:35:57.001510,25.98,6.56,358.38,15.60
2023-03-07 20:35:57.041955,25.50,6.57,323.33,16.44
2023-03-07 20:35:57.083772,25.06,6.37,332.38,15.79
2023-03-07 20:35:57.125812,25.59,6.35,323.87,15.89
2023-03-07 20:35:57.167811,25.26,6.62,351.11,15.39
2023-03-07 20:35:57.208765,25.10,6.65,442.87,15.05
2023-03-07 20:35:57.251855,25.97,6.89,320.32,15.89
2023-03-07 20:35:57.292845,25.59,6.56,364.48,16.01
2023-03-07 20:35:57.339815,25.23,6.65,409.37,16.29
2023-03-07 20:35:57.381752,25.28,6.18,345.85,15.42
2023-03-07 20:35:57.423751,25.24,6.53,413.07,15.13
2023-03-07 20:35:57.467172,25.73,6.24,447.74,16.06
2023-03-07 20:35:57.509167,25.05,6.09,354.12,15.56
2023-03-07 20:35:57.552164,25.46,6.67,308.61,16.99
2023-03-07 20:35:57.592121,25.48,6.46,435.39,16.02
2023-03-07 20:35:57.634361,25.66,6.50,341.91,16.99
2023-03-07 20:35:57.676457,25.38,6.88,344.74,15.04
2023-03-07 20:35:57.718455,25.08,6.69,307.09,16.76
2023-03-07 20:35:57.763411,25.42,6.73,390.57,15.70
2023-03-07 20:35:57.811359,25.80,6.62,375.37,16.80
2023-03-07 20:35:57.856015,25.28,6.09,313.93,16.74
2023-03-07 20:35:57.900157,25.38,6.23,358.67,15.24
2023-03-07 20:35:57.949957,25.28,6.21,312.43,16.42
2023-03-07 20:35:57.993062,25.38,6.28,300.47,16.57
2023-03-07 20:35:58.039779,25.41,6.80,365.24,16.56
2023-03-07 20:35:58.081720,25.33,6.14,387.57,15.29
2023-03-07 20:35:58.125677,25.96,6.65,394.63,16.03
2023-03-07 20:35:58.172650,25.89,6.80,307.50,16.61
2023-03-07 20:35:58.215952,25.14,6.09,403.54,16.38
2023-03-07 20:35:58.257948,25.38,6.59,400.96,16.41
2023-03-07 20:35:58.302343,25.27,6.36,317.04,16.79
2023-03-07 20:35:58.343903,25.95,6.98,421.58,16.21
2023-03-07 20:35:58.390176,25.53,6.60,388.75,15.34
2023-03-07 20:35:58.432784,25.50,6.71,419.78,16.32
2023-03-07 20:35:58.474327,25.57,6.16,366.75,15.06
2023-03-07 20:35:58.516541,25.31,6.84,427.63,15.92
2023-03-07 20:35:58.557635,25.27,6.37,412.68,15.47
2023-03-07 20:35:58.599589,25.61,6.22,353.54,16.70
2023-03-07 20:35:58.640517,25.20,6.80,433.76,15.22
2023-03-07 20:35:58.684489,25.83,6.39,340.03,15.90
2023-03-07 20:35:58.725488,25.04,6.00,332.88,16.06
2023-03-07 20:35:58.773593,25.07,6.39,392.68,16.36
2023-03-07 20:35:58.817563,25.70,6.76,322.65,15.55
2023-03-07 20:35:58.858540,25.27,6.10,436.22,15.20
2023-03-07 20:35:58.901748,25.54,6.96,385.06,15.81
2023-03-07 20:35:58.943079,25.37,6.48,431.95,16.64
2023-03-07 20:35:58.988653,25.25,6.78,431.56,16.72
2023-03-07 20:35:59.034440,25.54,6.67,431.91,16.00
2023-03-07 20:35:59.076356,25.74,6.20,445.47,15.02
2023-03-07 20:35:59.118886,25.81,6.64,362.32,15.05
2023-03-07 20:35:59.160885,25.05,6.05,379.97,16.13
2023-03-07 20:35:59.204731,25.31,6.88,300.47,16.76
2023-03-07 20:35:59.244535,25.28,6.86,303.72,15.10
2023-03-07 20:35:59.287880,25.49,6.51,309.44,16.04
2023-03-07 20:35:59.329387,25.31,6.99,338.25,15.46
2023-03-07 20:35:59.374360,25.58,6.84,304.38,15.88
2023-03-07 20:35:59.417017,25.09,6.07,357.40,15.65
2023-03-07 20:35:59.456972,25.29,6.79,365.54,16.61
2023-03-07 20:35:59.500947,25.07,6.85,352.19,16.70
2023-03-07 20:35:59.541445,25.23,6.25,384.43,15.44
2023-03-07 20:35:59.584813,25.69,6.33,443.90,15.60
2023-03-07 20:35:59.626789,25.12,6.66,350.36,15.46
2023-03-07 20:35:59.670765,25.64,6.18,318.27,15.40
2023-03-07 20:35:59.710744,25.80,6.68,344.94,15.42
2023-03-07 20:35:59.752179,25.61,6.76,300.60,16.19
2023-03-07 20:35:59.794820,25.04,6.81,310.82,16.32
2023-03-07 20:35:59.838795,25.76,6.94,344.02,15.34
2023-03-07 20:35:59.877797,25.02,6.25,326.15,15.73
2023-03-07 20:35:59.919986,25.02,6.00,343.37,16.52
2023-03-07 20:35:59.962321,25.78,6.11,412.08,16.47
2023-03-07 20:36:00.017284,25.46,6.86,409.57,16.37
2023-03-07 20:36:00.060312,25.44,6.83,445.67,15.76
2023-03-07 20:36:00.104285,25.84,6.00,408.36,16.79
2023-03-07 20:36:00.144261,25.03,6.74,361.23,16.93
2023-03-07 20:36:00.187314,25.81,6.50,370.12,15.84
2023-03-07 20:36:00.229263,25.46,6.79,413.99,15.15
2023-03-07 20:36:00.274238,25.88,6.16,339.25,15.18
2023-03-07 20:36:00.314218,25.71,6.43,445.23,16.34
2023-03-07 20:36:00.359211,25.47,6.51,385.26,15.67
2023-03-07 20:36:00.403167,25.39,6.82,358.40,16.01
2023-03-07 20:36:00.445142,25.13,6.20,335.27,15.41
2023-03-07 20:36:00.487233,25.08,6.52,404.40,16.76
2023-03-07 20:36:00.530042,25.43,6.33,360.01,15.68
2023-03-07 20:36:00.573223,25.31,6.61,361.53,16.97
2023-03-07 20:36:00.614545,25.36,6.42,325.72,16.32
2023-03-07 20:36:00.657089,25.64,6.32,436.61,15.13
2023-03-07 20:36:00.698043,25.83,6.75,328.11,15.73
2023-03-07 20:36:00.740037,25.60,6.44,324.75,15.11
2023-03-07 20:36:00.780452,25.30,6.40,438.49,15.95
2023-03-07 20:36:00.822900,25.77,6.53,393.46,16.94
2023-03-07 20:36:00.865303,25.02,6.30,402.88,15.74
2023-03-07 20:36:00.908297,25.38,6.25,416.55,16.48
2023-03-07 20:36:00.951250,25.49,6.59,442.72,15.84
2023-03-07 20:36:01.003219,25.41,6.33,390.99,15.49
2023-03-07 20:36:01.043219,25.03,6.71,301.06,16.53
2023-03-07 20:36:01.088173,25.76,6.12,379.98,16.01
2023-03-07 20:36:01.128149,25.94,6.96,404.36,16.29
2023-03-07 20:36:01.187227,25.10,6.97,407.84,15.14
2023-03-07 20:36:01.261813,25.36,6.01,412.89,15.17
2023-03-07 20:36:01.314042,25.71,6.54,367.03,16.88
2023-03-07 20:36:01.359016,25.52,6.87,322.03,15.48
2023-03-07 20:36:01.401989,25.02,6.08,366.63,15.63
2023-03-07 20:36:01.442966,25.96,6.97,436.53,15.30
2023-03-07 20:36:01.487908,25.08,6.31,383.12,16.02
2023-03-07 20:36:01.528884,25.95,6.62,416.28,15.98
2023-03-07 20:36:01.571648,25.43,6.47,321.65,15.36
2023-03-07 20:36:01.612741,25.75,6.24,372.44,15.50
2023-03-07 20:36:01.656696,25.96,6.24,441.07,15.46
2023-03-07 20:36:01.700675,25.25,6.15,368.26,15.20
2023-03-07 20:36:01.747575,25.42,6.66,318.97,15.50
2023-03-07 20:36:01.793545,25.96,6.91,312.73,15.49
2023-03-07 20:36:01.838517,25.28,6.45,441.47,16.42
2023-03-07 20:36:01.881492,25.34,6.94,424.70,15.52
2023-03-07 20:36:01.929089,25.50,6.33,323.93,15.93
2023-03-07 20:36:01.976062,25.97,6.47,417.33,15.70
2023-03-07 20:36:02.029031,25.59,6.42,428.76,15.91
2023-03-07 20:36:02.073060,25.93,6.87,320.02,15.18
2023-03-07 20:36:02.114436,25.52,6.49,315.51,15.37
2023-03-07 20:36:02.156413,25.89,6.37,321.64,15.52
2023-03-07 20:36:02.197390,25.47,6.37,375.33,15.89
2023-03-07 20:36:02.240693,25.46,6.87,424.68,15.03
2023-03-07 20:36:02.282644,25.72,6.45,311.03,16.78
2023-03-07 20:36:02.325211,25.10,6.29,350.86,15.26
2023-03-07 20:36:02.366718,25.18,6.48,329.48,15.12
2023-03-07 20:36:02.411008,25.43,6.36,417.58,15.74
2023-03-07 20:36:02.453790,25.35,6.92,390.12,16.23
2023-03-07 20:36:02.495763,25.64,6.37,403.36,15.01
2023-03-07 20:36:02.538943,25.35,6.25,414.13,16.11
2023-03-07 20:36:02.581889,25.01,6.05,339.41,16.61
2023-03-07 20:36:02.622868,25.65,6.57,402.14,16.66
2023-03-07 20:36:02.662864,25.91,6.58,319.57,15.90
2023-03-07 20:36:02.706252,25.26,6.81,405.87,16.43
2023-03-07 20:36:02.748200,25.67,6.53,396.28,15.45
2023-03-07 20:36:02.792175,25.97,6.04,329.79,15.15
2023-03-07 20:36:02.834179,25.57,6.03,429.40,15.20
2023-03-07 20:36:02.877022,25.65,6.12,441.34,16.44
2023-03-07 20:36:02.919014,25.74,6.46,351.48,16.59
2023-03-07 20:36:02.960696,25.90,6.20,373.50,15.51
2023-03-07 20:36:03.006648,25.44,6.40,433.46,16.75
2023-03-07 20:36:03.056619,25.79,6.84,425.14,15.83
2023-03-07 20:36:03.099460,25.45,6.48,311.23,15.62
2023-03-07 20:36:03.142458,25.60,6.39,432.65,15.43
2023-03-07 20:36:03.184414,25.05,6.84,412.96,15.83
2023-03-07 20:36:03.226216,25.89,6.95,363.03,16.67
2023-03-07 20:36:03.271808,25.31,6.92,328.51,16.27
2023-03-07 20:36:03.312786,25.20,6.79,303.77,16.11
2023-03-07 20:36:03.356975,25.90,6.16,363.25,15.40
2023-03-07 20:36:03.398425,25.81,6.78,379.16,16.90
2023-03-07 20:36:03.440398,25.37,6.30,400.29,16.35
2023-03-07 20:36:03.481053,25.57,6.84,382.83,15.28
2023-03-07 20:36:03.525583,25.48,6.88,350.30,16.86
2023-03-07 20:36:03.566825,25.49,6.26,397.78,16.81
2023-03-07 20:36:03.608778,25.99,6.66,337.86,15.84
2023-03-07 20:36:03.649778,25.87,6.30,341.19,16.07
2023-03-07 20:36:03.693408,25.37,6.27,412.04,16.64
2023-03-07 20:36:03.734265,25.87,6.46,441.99,15.16
2023-03-07 20:36:03.776798,25.48,6.52,303.03,15.23
2023-03-07 20:36:03.816130,25.79,6.50,333.30,15.50
2023-03-07 20:36:03.858887,25.51,6.08,374.51,15.63
2023-03-07 20:36:03.900625,25.77,6.27,340.50,15.54
2023-03-07 20:36:03.943895,25.29,6.29,441.43,16.54
2023-03-07 20:36:03.982869,25.55,6.75,401.98,15.30
2023-03-07 20:36:04.030844,25.39,6.58,384.64,15.83
2023-03-07 20:36:04.075817,25.08,6.80,333.01,15.38
2023-03-07 20:36:04.116000,25.13,6.22,375.81,15.41
2023-03-07 20:36:04.159433,25.88,6.03,413.92,15.28
2023-03-07 20:36:04.200408,25.52,6.98,368.07,16.33
2023-03-07 20:36:04.244462,25.89,6.80,312.17,15.40
2023-03-07 20:36:04.287465,25.94,6.32,449.80,16.66
2023-03-07 20:36:04.328343,25.29,6.24,323.09,16.00
2023-03-07 20:36:04.378316,25.42,6.13,337.50,16.84
2023-03-07 20:36:04.421312,25.15,6.99,355.36,15.04
2023-03-07 20:36:04.466979,25.14,6.65,427.13,16.89
2023-03-07 20:36:04.513926,25.35,6.30,326.94,15.19
2023-03-07 20:36:04.558887,25.69,6.68,365.31,15.78
2023-03-07 20:36:04.600859,25.24,6.17,300.81,16.08
2023-03-07 20:36:04.643833,25.67,6.29,424.32,15.74
2023-03-07 20:36:04.684628,25.42,6.46,442.95,16.70
2023-03-07 20:36:04.728686,25.29,6.60,386.02,16.21
2023-03-07 20:36:04.772661,25.84,6.48,329.84,16.84
